  Ls Hgt   Lat  TA0K   TA1K  Tp1  TA2K  Tp2  Pa0Nm2     PA1% Pp1Hr   PA2% Pp2Hr  DA0kgm3    DA1% Dp1Hr   DA2% Dp2Hr
  30 165 -62.5 182.69 17.77 12.6 28.81 21.2 7.366E-07  13.63  32.1  64.18  21.6 1.610E-11   8.22  17.3  68.90  21.8
  30 170 -62.5 183.11 18.00 12.6 28.84 21.2 5.089E-07  13.63  32.1  64.18  21.6 1.057E-11   6.53  16.8  69.71  21.7
  30 175 -62.5 183.38 18.14 12.5 28.86 21.2 3.594E-07  20.65  31.4  63.84  21.4 7.082E-12   8.25  30.9  69.35  21.7
  30 180 -62.5 183.58 18.23 12.5 28.86 21.2 2.572E-07  28.55  30.9  63.18  21.3 4.804E-12  13.57  31.2  68.41  21.6
  30 185 -62.5 183.72 18.29 12.5 28.87 21.2 1.865E-07  28.55  30.9  63.18  21.3 3.300E-12  19.80  31.0  67.07  21.5
  30 190 -62.5 183.81 18.29 12.5 28.87 21.2 1.381E-07  28.55  30.9  63.18  21.3 2.327E-12  19.80  31.0  67.07  21.5
  30 195 -62.5 183.88 18.29 12.5 28.87 21.2 1.029E-07  28.55  30.9  63.18  21.3 1.656E-12  19.80  31.0  67.07  21.5
  30 200 -62.5 183.92 18.29 12.5 28.87 21.2 7.793E-08  28.55  30.9  63.18  21.3 1.204E-12  19.80  31.0  67.07  21.5
  30 205 -62.5 183.95 18.29 12.5 28.87 21.2 5.949E-08  28.55  30.9  63.18  21.3 8.867E-13  19.80  31.0  67.07  21.5
  30 210 -62.5 183.98 18.29 12.5 28.87 21.2 4.590E-08  28.55  30.9  63.18  21.3 6.637E-13  19.80  31.0  67.07  21.5
  30 215 -62.5 183.99 18.29 12.5 28.87 21.2 3.568E-08  28.55  30.9  63.18  21.3 5.036E-13  19.80  31.0  67.07  21.5
  30 220 -62.5 184.00 18.29 12.5 28.87 21.2 2.795E-08  28.55  30.9  63.18  21.3 3.875E-13  19.80  31.0  67.07  21.5
  30 225 -62.5 184.01 18.29 12.5 28.87 21.2 2.201E-08  28.55  30.9  63.18  21.3 2.999E-13  19.80  31.0  67.07  21.5
  30 230 -62.5 184.01 18.29 12.5 28.87 21.2 1.745E-08  28.55  30.9  63.18  21.3 2.337E-13  19.80  31.0  67.07  21.5
  30 235 -62.5 184.01 18.29 12.5 28.87 21.2 1.389E-08  28.55  30.9  63.18  21.3 1.829E-13  19.80  31.0  67.07  21.5
  30 240 -62.5 184.01 18.29 12.5 28.87 21.2 1.116E-08  28.55  30.9  63.18  21.3 1.445E-13  19.80  31.0  67.07  21.5
  30  80 -57.5 131.47 10.21 12.7  6.29 13.9 1.720E-02  19.68  15.7  14.12  15.5 6.863E-07  12.22  16.0   9.54  15.8
  30  85 -57.5 126.21  8.72 12.7  5.43 13.9 8.438E-03  23.27  15.4  16.21  15.3 3.503E-07  19.02  16.0  13.38  15.8
  30  90 -57.5 123.86  3.91 33.0  7.09 12.5 4.056E-03  26.00  15.1  17.74  15.2 1.712E-07  25.88  15.2  17.49  15.6
  30  95 -57.5 124.40  3.61 28.7 10.16 11.2 1.950E-03  26.02  14.5  19.41  14.8 8.206E-08  27.60  14.7  21.19  15.2
  30 100 -57.5 124.50  5.20 27.9 12.27 22.7 9.388E-04  24.22  14.5  19.72  14.4 3.971E-08  27.03  14.5  20.39  14.8
  30 105 -57.5 125.35  9.93 26.8 13.17 22.8 4.539E-04  20.64  14.3  18.66  13.4 1.919E-08  26.82  14.1  18.81  14.2
  30 110 -57.5 127.69 14.19 25.2 15.77 22.4 2.209E-04  17.18  14.2  19.40  13.0 9.201E-09  24.77  13.3  20.93  13.6
  30 115 -57.5 134.35 14.63 23.8 20.97 21.7 1.101E-04   8.25  15.5  24.30  12.0 4.363E-09  16.75  12.7  23.64  13.2
  30 120 -57.5 143.81  9.88 22.1 25.87 21.4 5.757E-05   6.21  17.1  28.70  11.5 2.113E-09   6.08  13.8  24.97  12.5
  30 125 -57.5 153.20  6.23 18.6 27.62 21.3 3.157E-05   5.97  18.7  33.89  11.1 1.073E-09   4.32  17.9  28.79  11.7
  30 130 -57.5 161.19  8.51 15.1 27.60 21.2 1.803E-05   5.97  18.8  39.47  22.8 5.728E-10   7.91  20.4  34.98  11.1
  30 135 -57.5 167.29 12.18 13.8 27.17 21.2 1.065E-05   5.68  17.4  44.76  22.6 3.195E-10  10.30  19.9  41.31  22.7
  30 140 -57.5 171.64 15.09 13.3 26.86 21.2 6.467E-06   5.98  15.6  49.56  22.4 1.845E-10  11.22  19.1  46.85  22.5
  30 145 -57.5 174.63 17.14 13.0 26.75 21.2 4.014E-06   7.12  14.0  53.90  22.2 1.095E-10  11.26  18.2  51.41  22.3
  30 150 -57.5 176.64 18.50 12.8 26.79 21.2 2.546E-06   9.12  12.5  57.18  22.1 6.639E-11  10.92  17.2  55.06  22.2
  30 155 -57.5 177.97 19.37 12.7 26.88 21.2 1.648E-06  11.92  11.2  59.55  21.9 4.104E-11  10.50  16.0  57.89  22.0
  30 160 -57.5 178.86 19.93 12.6 26.96 21.2 1.088E-06  15.38  10.1  61.02  21.8 2.582E-11  10.33  14.6  59.92  21.9
  30 165 -57.5 179.45 20.28 12.5 27.03 21.2 7.311E-07  19.47  33.2  61.52  21.6 1.652E-11  10.90  13.0  61.18  21.8
  30 170 -57.5 179.84 20.50 12.5 27.09 21.2 5.005E-07  19.47  33.2  61.52  21.6 1.075E-11  12.79  11.3  61.57  21.7
  30 175 -57.5 180.08 20.63 12.5 27.13 21.2 3.511E-07  24.27  32.5  61.37  21.5 7.152E-12  15.98  10.0  60.91  21.6
  30 180 -57.5 180.26 20.71 12.4 27.15 21.2 2.500E-07  29.69  31.8  60.94  21.4 4.829E-12  20.25  33.1  59.77  21.5
  30 185 -57.5 180.39 20.71 12.4 27.15 21.2 1.802E-07  29.69  31.8  60.94  21.4 3.301E-12  20.25  33.1  59.77  21.5
  30 190 -57.5 180.47 20.71 12.4 27.15 21.2 1.331E-07  29.69  31.8  60.94  21.4 2.326E-12  20.25  33.1  59.77  21.5
  30 195 -57.5 180.53 20.71 12.4 27.15 21.2 9.906E-08  29.69  31.8  60.94  21.4 1.655E-12  20.25  33.1  59.77  21.5
  30 200 -57.5 180.57 20.71 12.4 27.15 21.2 7.477E-08  29.69  31.8  60.94  21.4 1.198E-12  20.25  33.1  59.77  21.5
  30 205 -57.5 180.60 20.71 12.4 27.15 21.2 5.707E-08  29.69  31.8  60.94  21.4 8.803E-13  20.25  33.1  59.77  21.5
  30 210 -57.5 180.62 20.71 12.4 27.15 21.2 4.391E-08  29.69  31.8  60.94  21.4 6.544E-13  20.25  33.1  59.77  21.5
  30 215 -57.5 180.63 20.71 12.4 27.15 21.2 3.414E-08  29.69  31.8  60.94  21.4 4.962E-13  20.25  33.1  59.77  21.5
  30 220 -57.5 180.64 20.71 12.4 27.15 21.2 2.667E-08  29.69  31.8  60.94  21.4 3.800E-13  20.25  33.1  59.77  21.5
  30 225 -57.5 180.65 20.71 12.4 27.15 21.2 2.100E-08  29.69  31.8  60.94  21.4 2.933E-13  20.25  33.1  59.77  21.5
  30 230 -57.5 180.65 20.71 12.4 27.15 21.2 1.661E-08  29.69  31.8  60.94  21.4 2.274E-13  20.25  33.1  59.77  21.5
  30 235 -57.5 180.65 20.71 12.4 27.15 21.2 1.321E-08  29.69  31.8  60.94  21.4 1.772E-13  20.25  33.1  59.77  21.5
  30 240 -57.5 180.65 20.71 12.4 27.15 21.2 1.061E-08  29.69  31.8  60.94  21.4 1.395E-13  20.25  33.1  59.77  21.5
  30  80 -52.5 133.61 10.03 12.8  7.00 13.7 1.933E-02  15.09  15.1  13.66  15.5 7.588E-07  10.38  15.5  10.86  15.6
  30  85 -52.5 128.41  9.43 12.8  6.04 13.7 9.610E-03  22.35  14.9  18.47  15.2 3.921E-07  16.68  15.5  15.04  15.6
  30  90 -52.5 125.16  5.49 10.9  7.58 12.4 4.666E-03  25.28  14.6  20.00  15.0 1.951E-07  23.47  14.9  19.23  15.4
  30  95 -52.5 123.48  3.24 32.8 10.44 11.1 2.243E-03  27.11  14.1  21.82  14.5 9.515E-08  26.37  14.5  22.99  15.1
  30 100 -52.5 122.00  3.90 31.3 11.94 22.5 1.067E-03  26.85  13.9  21.97  14.1 4.598E-08  28.12  14.2  22.78  14.6
  30 105 -52.5 122.28  7.85 27.7 11.48 22.6 5.061E-04  25.95  13.6  20.49  13.3 2.182E-08  31.15  13.8  20.99  14.1
  30 110 -52.5 125.49 13.89 25.6 12.55 22.4 2.423E-04  23.08  13.3  20.57  12.9 1.023E-08  32.30  13.2  22.01  13.6
  30 115 -52.5 132.98 16.13 24.4 16.47 21.9 1.192E-04  12.27  13.1  23.13  12.1 4.751E-09  26.55  12.6  24.18  13.2
  30 120 -52.5 143.73 11.40 23.4 21.07 21.6 6.225E-05   7.40  13.6  26.17  11.7 2.274E-09  14.95  12.2  24.80  12.6
  30 125 -52.5 153.95  5.44 20.7 23.15 21.5 3.422E-05   4.90  14.7  30.40  11.3 1.153E-09   6.53  13.5  26.47  11.9
  30 130 -52.5 162.29  6.12 15.5 23.68 21.5 1.963E-05   4.14  14.8  35.03  11.0 6.181E-10   5.45  16.2  30.49  11.4
  30 135 -52.5 168.49 10.47 13.8 23.70 21.4 1.163E-05   4.49  13.6  39.74  22.8 3.466E-10   6.00  16.4  35.12  23.0
  30 140 -52.5 172.85 13.87 13.2 23.68 21.4 7.076E-06   6.16  12.4  44.10  22.6 2.011E-10   6.93  16.1  39.41  22.7
  30 145 -52.5 175.85 16.19 12.9 23.71 21.4 4.399E-06   8.65  11.8  48.02  22.5 1.197E-10   7.97  15.3  43.03  22.6
  30 150 -52.5 177.86 17.73 12.8 23.82 21.4 2.790E-06  11.33  11.3  51.15  22.3 7.277E-11   9.18  14.4  45.96  22.4
  30 155 -52.5 179.18 18.72 12.7 23.93 21.4 1.803E-06  13.90  10.8  53.51  22.2 4.502E-11  10.58  13.4  48.19  22.3
  30 160 -52.5 180.05 19.35 12.6 24.03 21.4 1.188E-06  16.22  10.3  54.92  22.1 2.831E-11  12.18  12.5  49.75  22.2
  30 165 -52.5 180.63 19.75 12.5 24.11 21.4 7.965E-07  18.39  33.6  55.48  22.0 1.808E-11  13.96  11.7  50.76  22.1
  30 170 -52.5 180.97 19.99 12.5 24.16 21.4 5.472E-07  18.39  33.6  55.48  22.0 1.180E-11  15.77  11.0  50.88  22.0
  30 175 -52.5 181.21 20.14 12.5 24.19 21.4 3.834E-07  20.61  32.8  55.15  21.8 7.837E-12  17.56  10.2  50.38  22.0
  30 180 -52.5 181.38 20.14 12.5 24.19 21.4 2.728E-07  20.61  32.8  55.15  21.8 5.288E-12  17.56  10.2  50.38  22.0
  30 185 -52.5 181.49 20.14 12.5 24.19 21.4 1.979E-07  20.61  32.8  55.15  21.8 3.647E-12  17.56  10.2  50.38  22.0
  30 190 -52.5 181.57 20.14 12.5 24.19 21.4 1.461E-07  20.61  32.8  55.15  21.8 2.567E-12  17.56  10.2  50.38  22.0
  30 195 -52.5 181.63 20.14 12.5 24.19 21.4 1.088E-07  20.61  32.8  55.15  21.8 1.824E-12  17.56  10.2  50.38  22.0
  30 200 -52.5 181.66 20.14 12.5 24.19 21.4 8.277E-08  20.61  32.8  55.15  21.8 1.333E-12  17.56  10.2  50.38  22.0
  30 205 -52.5 181.69 20.14 12.5 24.19 21.4 6.320E-08  20.61  32.8  55.15  21.8 9.800E-13  17.56  10.2  50.38  22.0
  30 210 -52.5 181.71 20.14 12.5 24.19 21.4 4.898E-08  20.61  32.8  55.15  21.8 7.375E-13  17.56  10.2  50.38  22.0
  30 215 -52.5 181.72 20.14 12.5 24.19 21.4 3.809E-08  20.61  32.8  55.15  21.8 5.574E-13  17.56  10.2  50.38  22.0
  30 220 -52.5 181.73 20.14 12.5 24.19 21.4 2.994E-08  20.61  32.8  55.15  21.8 4.271E-13  17.56  10.2  50.38  22.0
  30 225 -52.5 181.74 20.14 12.5 24.19 21.4 2.358E-08  20.61  32.8  55.15  21.8 3.280E-13  17.56  10.2  50.38  22.0
  30 230 -52.5 181.74 20.14 12.5 24.19 21.4 1.876E-08  20.61  32.8  55.15  21.8 2.549E-13  17.56  10.2  50.38  22.0
  30 235 -52.5 181.74 20.14 12.5 24.19 21.4 1.493E-08  20.61  32.8  55.15  21.8 1.980E-13  17.56  10.2  50.38  22.0
  30 240 -52.5 181.74 20.14 12.5 24.19 21.4 1.195E-08  20.61  32.8  55.15  21.8 1.548E-13  17.56  10.2  50.38  22.0
  30  80 -47.5 135.72  8.81 13.0  7.21 13.3 2.075E-02  12.54  14.3  14.37  15.2 8.016E-07   7.90  15.1  11.25  15.3
  30  85 -47.5 130.81  8.78 13.0  6.47 13.3 1.045E-02  18.89  14.5  19.01  14.9 4.187E-07  12.91  15.1  15.45  15.3
  30  90 -47.5 126.94  6.69 11.9  8.15 12.2 5.137E-03  21.78  14.2  20.51  14.7 2.121E-07  18.64  14.6  19.35  15.2
  30  95 -47.5 123.56  4.83 11.8 10.93 11.1 2.483E-03  24.02  13.9  21.70  14.4 1.054E-07  22.00  14.2  22.95  14.8
  30 100 -47.5 120.78  4.82 10.9 12.55 22.3 1.175E-03  27.17  13.6  23.31  13.7 5.120E-08  25.34  14.0  23.90  14.3
  30 105 -47.5 119.85  5.09 30.3 11.62 22.0 5.502E-04  28.92  13.4  23.00  13.3 2.418E-08  31.38  13.7  22.77  13.7
  30 110 -47.5 123.12 10.80 26.4 10.16 21.9 2.592E-04  28.41  13.1  22.39  12.5 1.112E-08  36.37  13.2  23.23  13.1
  30 115 -47.5 131.48 15.15 25.1 11.19 21.7 1.263E-04  24.22  12.8  22.12  12.2 5.065E-09  34.49  12.7  24.28  12.7
  30 120 -47.5 143.30 12.00 24.3 14.63 21.8 6.542E-05  13.98  12.1  24.02  11.6 2.385E-09  24.32  12.3  23.95  12.4
  30 125 -47.5 154.58  5.42 22.8 17.24 21.8 3.600E-05  10.77  11.8  26.83  11.4 1.202E-09  15.27  12.0  24.34  11.9
  30 130 -47.5 163.59  3.65 16.0 18.65 21.8 2.072E-05   9.50  11.5  30.42  11.1 6.449E-10  10.75  12.0  26.74  11.5
  30 135 -47.5 170.18  8.13 13.8 19.34 21.8 1.233E-05   9.79  11.4  34.30  23.0 3.629E-10   9.46  12.5  30.00  11.2
  30 140 -47.5 174.77 11.73 13.2 19.71 21.8 7.532E-06  11.09  11.3  38.08  22.8 2.115E-10  10.00  12.7  33.30  23.0
  30 145 -47.5 177.89 14.22 13.0 19.93 21.8 4.698E-06  12.88  11.3  41.58  22.7 1.265E-10  11.38  12.7  36.28  22.8
  30 150 -47.5 179.98 15.88 12.8 20.10 21.8 2.987E-06  14.63  11.1  44.45  22.6 7.716E-11  13.06  12.4  38.81  22.7
  30 155 -47.5 181.36 16.98 12.7 20.25 21.8 1.935E-06  16.04  10.9  46.72  22.5 4.789E-11  14.76  12.2  40.85  22.6
  30 160 -47.5 182.25 17.69 12.6 20.35 21.8 1.275E-06  16.90  10.5  48.27  22.4 3.019E-11  16.29  11.8  42.38  22.5
  30 165 -47.5 182.80 18.14 12.6 20.41 21.8 8.575E-07  16.90  10.5  48.27  22.4 1.937E-11  17.51  11.4  43.37  22.5
  30 170 -47.5 183.15 18.43 12.6 20.44 21.8 5.895E-07  17.11  34.0  48.86  22.3 1.266E-11  18.34  11.0  43.76  22.4
  30 175 -47.5 183.39 18.61 12.5 20.46 21.8 4.125E-07  16.98  33.2  48.73  22.2 8.413E-12  18.74  10.6  43.68  22.3
  30 180 -47.5 183.57 18.61 12.5 20.46 21.8 2.930E-07  16.98  33.2  48.73  22.2 5.668E-12  18.74  10.6  43.68  22.3
  30 185 -47.5 183.67 18.61 12.5 20.46 21.8 2.135E-07  16.98  33.2  48.73  22.2 3.930E-12  18.74  10.6  43.68  22.3
  30 190 -47.5 183.75 18.61 12.5 20.46 21.8 1.575E-07  16.98  33.2  48.73  22.2 2.763E-12  18.74  10.6  43.68  22.3
  30 195 -47.5 183.80 18.61 12.5 20.46 21.8 1.177E-07  16.98  33.2  48.73  22.2 1.974E-12  18.74  10.6  43.68  22.3
  30 200 -47.5 183.84 18.61 12.5 20.46 21.8 8.953E-08  16.98  33.2  48.73  22.2 1.442E-12  18.74  10.6  43.68  22.3
  30 205 -47.5 183.86 18.61 12.5 20.46 21.8 6.847E-08  16.98  33.2  48.73  22.2 1.061E-12  18.74  10.6  43.68  22.3
  30 210 -47.5 183.88 18.61 12.5 20.46 21.8 5.322E-08  16.98  33.2  48.73  22.2 7.996E-13  18.74  10.6  43.68  22.3
  30 215 -47.5 183.89 18.61 12.5 20.46 21.8 4.146E-08  16.98  33.2  48.73  22.2 6.043E-13  18.74  10.6  43.68  22.3
  30 220 -47.5 183.90 18.61 12.5 20.46 21.8 3.271E-08  16.98  33.2  48.73  22.2 4.643E-13  18.74  10.6  43.68  22.3
  30 225 -47.5 183.91 18.61 12.5 20.46 21.8 2.585E-08  16.98  33.2  48.73  22.2 3.575E-13  18.74  10.6  43.68  22.3
  30 230 -47.5 183.91 18.61 12.5 20.46 21.8 2.061E-08  16.98  33.2  48.73  22.2 2.782E-13  18.74  10.6  43.68  22.3
  30 235 -47.5 183.91 18.61 12.5 20.46 21.8 1.649E-08  16.98  33.2  48.73  22.2 2.171E-13  18.74  10.6  43.68  22.3
  30 240 -47.5 183.91 18.61 12.5 20.46 21.8 1.326E-08  16.98  33.2  48.73  22.2 1.705E-13  18.74  10.6  43.68  22.3
  30  80 -42.5 137.60  6.77 13.2  7.25 12.8 2.207E-02   9.01  13.8  13.77  14.7 8.408E-07   5.46  14.9  10.44  14.9
  30  85 -42.5 132.86  7.04 13.2  6.81 12.8 1.123E-02  11.24  14.3  16.25  14.6 4.430E-07   8.53  14.9  14.47  14.9
  30  90 -42.5 128.42  7.06 12.2  8.69 11.8 5.576E-03  16.16  14.0  19.84  14.2 2.278E-07  12.24  14.6  17.99  14.7
  30  95 -42.5 124.04  7.04 12.4 11.61 22.9 2.707E-03  18.64  13.7  21.33  13.9 1.147E-07  15.15  14.1  21.39  14.4
  30 100 -42.5 120.56  7.60 12.0 13.56 22.1 1.283E-03  24.12  13.4  24.00  13.1 5.610E-08  19.20  14.0  23.33  13.8
  30 105 -42.5 118.65  5.51 33.0 12.74 21.5 5.978E-04  27.31  13.2  24.77  12.7 2.657E-08  26.70  13.7  23.69  13.1
  30 110 -42.5 120.88  7.98 27.9  9.19 21.0 2.781E-04  29.78  12.9  25.38  11.9 1.214E-08  34.17  13.1  25.07  12.4
  30 115 -42.5 129.39 12.11 26.0  7.01 20.7 1.338E-04  27.08  12.6  24.37  11.7 5.450E-09  35.39  12.6  26.05  11.9
  30 120 -42.5 141.62  9.71 25.2  7.43 21.3 6.844E-05  19.61  11.8  23.04  11.3 2.525E-09  28.40  12.1  24.28  11.7
  30 125 -42.5 153.50  3.53 25.0  9.69 21.9 3.745E-05  17.54  11.3  24.01  11.2 1.260E-09  21.26  11.7  22.94  11.4
  30 130 -42.5 163.05  3.84 14.1 11.71 22.1 2.149E-05  17.12  11.1  25.92  11.1 6.710E-10  17.74  11.4  23.55  11.2
  30 135 -42.5 170.06  8.64 13.0 12.96 22.2 1.276E-05  18.05  11.0  28.43  23.0 3.760E-10  16.99  11.3  25.29  11.1
  30 140 -42.5 174.94 12.28 12.7 13.69 22.2 7.776E-06  19.69  11.0  30.90  22.9 2.185E-10  17.91  11.4  27.37  23.0
  30 145 -42.5 178.27 14.80 12.5 14.13 22.2 4.846E-06  21.64  10.9  33.24  22.9 1.305E-10  19.77  11.4  29.44  22.9
  30 150 -42.5 180.50 16.51 12.4 14.43 22.2 3.076E-06  23.55  10.9  35.36  22.8 7.952E-11  22.02  11.4  31.34  22.8
  30 155 -42.5 181.97 17.64 12.4 14.64 22.2 1.987E-06  24.86  10.8  36.83  22.7 4.932E-11  24.29  11.4  32.97  22.8
  30 160 -42.5 182.93 18.39 12.3 14.79 22.1 1.306E-06  25.41  10.6  37.71  22.7 3.106E-11  26.32  11.3  34.30  22.8
  30 165 -42.5 183.50 18.86 12.3 14.86 22.1 8.770E-07  25.41  10.6  37.71  22.7 1.992E-11  27.85  11.1  35.20  22.7
  30 170 -42.5 183.88 19.17 12.3 14.91 22.1 6.008E-07  25.07  10.2  37.89  22.6 1.300E-11  28.71  11.0  35.73  22.7
  30 175 -42.5 184.14 19.36 12.3 14.93 22.1 4.187E-07  24.00  33.7  37.47  22.6 8.616E-12  28.90  10.8  35.79  22.6
  30 180 -42.5 184.33 19.36 12.3 14.93 22.1 2.961E-07  24.00  33.7  37.47  22.6 5.790E-12  28.90  10.8  35.79  22.6
  30 185 -42.5 184.43 19.36 12.3 14.93 22.1 2.150E-07  24.00  33.7  37.47  22.6 3.997E-12  28.90  10.8  35.79  22.6
  30 190 -42.5 184.52 19.36 12.3 14.93 22.1 1.580E-07  24.00  33.7  37.47  22.6 2.798E-12  28.90  10.8  35.79  22.6
  30 195 -42.5 184.57 19.36 12.3 14.93 22.1 1.177E-07  24.00  33.7  37.47  22.6 1.992E-12  28.90  10.8  35.79  22.6
  30 200 -42.5 184.61 19.36 12.3 14.93 22.1 8.924E-08  24.00  33.7  37.47  22.6 1.446E-12  28.90  10.8  35.79  22.6
  30 205 -42.5 184.64 19.36 12.3 14.93 22.1 6.805E-08  24.00  33.7  37.47  22.6 1.057E-12  28.90  10.8  35.79  22.6
  30 210 -42.5 184.66 19.36 12.3 14.93 22.1 5.281E-08  24.00  33.7  37.47  22.6 7.927E-13  28.90  10.8  35.79  22.6
  30 215 -42.5 184.68 19.36 12.3 14.93 22.1 4.105E-08  24.00  33.7  37.47  22.6 5.959E-13  28.90  10.8  35.79  22.6
  30 220 -42.5 184.68 19.36 12.3 14.93 22.1 3.239E-08  24.00  33.7  37.47  22.6 4.585E-13  28.90  10.8  35.79  22.6
  30 225 -42.5 184.69 19.36 12.3 14.93 22.1 2.559E-08  24.00  33.7  37.47  22.6 3.535E-13  28.90  10.8  35.79  22.6
  30 230 -42.5 184.69 19.36 12.3 14.93 22.1 2.044E-08  24.00  33.7  37.47  22.6 2.756E-13  28.90  10.8  35.79  22.6
  30 235 -42.5 184.69 19.36 12.3 14.93 22.1 1.636E-08  24.00  33.7  37.47  22.6 2.155E-13  28.90  10.8  35.79  22.6
  30 240 -42.5 184.69 19.36 12.3 14.93 22.1 1.317E-08  24.00  33.7  37.47  22.6 1.694E-13  28.90  10.8  35.79  22.6
  30  80 -37.5 138.99  4.48 13.6  7.35 12.3 2.323E-02   5.60  13.9  13.00  14.2 8.758E-07   3.86  15.5   9.47  14.4
  30  85 -37.5 133.99  4.25 13.6  7.21 12.3 1.189E-02   6.77  14.7  15.48  14.0 4.650E-07   5.07  15.5  13.37  14.4
  30  90 -37.5 128.89  6.14 12.3  9.26 11.4 5.932E-03   9.83  14.4  19.39  13.6 2.416E-07   6.58  15.8  16.79  14.2
  30  95 -37.5 124.00  8.23 12.2 12.20 22.6 2.878E-03  12.05  13.9  21.25  13.2 1.222E-07   8.18  15.2  20.17  13.9
  30 100 -37.5 120.29  9.50 11.7 14.24 21.8 1.363E-03  18.58  13.3  25.10  12.5 5.982E-08  12.04  14.4  22.79  13.3
  30 105 -37.5 117.76  7.47 33.9 13.28 21.2 6.327E-04  22.48  13.1  26.96  12.1 2.838E-08  19.55  13.6  24.76  12.5
  30 110 -37.5 119.11  6.66 29.5  9.01 20.4 2.914E-04  26.64  12.8  29.10  11.4 1.292E-08  27.64  12.9  28.18  11.7
  30 115 -37.5 127.77  8.90 27.2  5.53 19.4 1.387E-04  25.52  12.5  27.96  11.2 5.721E-09  30.16  12.3  30.80  11.2
  30 120 -37.5 140.46  6.48 27.4  3.55 19.2 7.039E-05  21.86  11.5  24.19  22.9 2.621E-09  26.07  11.9  28.47  23.0
  30 125 -37.5 152.66  3.82 30.1  3.43 12.8 3.835E-05  21.76  11.1  23.23  22.9 1.302E-09  22.16  11.4  24.88  22.9
  30 130 -37.5 162.38  7.94 11.6  4.85 11.5 2.193E-05  23.27  10.8  23.25  22.9 6.919E-10  21.15  11.1  23.07  22.8
  30 135 -37.5 169.50 12.81 11.8  6.17 11.2 1.298E-05  25.91  10.7  23.87  22.9 3.868E-10  22.46  11.0  22.72  22.8
  30 140 -37.5 174.47 16.38 11.8  6.97 11.1 7.890E-06  29.04  10.7  24.62  23.0 2.243E-10  25.15  10.9  23.13  22.9
  30 145 -37.5 177.87 18.86 11.8  7.45 11.0 4.903E-06  32.38  10.6  25.40  11.0 1.337E-10  28.56  11.0  23.90  22.9
  30 150 -37.5 180.14 20.56 11.8  7.76 22.9 3.104E-06  35.53  10.6  26.04  11.1 8.133E-11  32.21  11.0  24.81  22.9
  30 155 -37.5 181.65 21.70 11.7  7.97 22.9 1.999E-06  37.95  10.5  26.26  11.1 5.036E-11  35.74  11.0  25.73  22.9
  30 160 -37.5 182.63 22.44 11.7  8.09 22.9 1.310E-06  39.56  10.3  26.14  11.2 3.167E-11  38.94  10.9  26.60  22.9
  30 165 -37.5 183.22 22.91 11.7  8.16 22.8 8.762E-07  39.56  10.3  26.14  11.2 2.029E-11  41.45  10.9  27.21  22.9
  30 170 -37.5 183.61 23.22 11.7  8.20 22.8 5.977E-07  40.11  10.1  25.55  11.2 1.323E-11  43.07  10.8  27.51  23.0
  30 175 -37.5 183.88 23.41 11.7  8.23 22.8 4.149E-07  39.63  33.7  24.58  11.3 8.758E-12  43.83  10.7  27.43  23.0
  30 180 -37.5 184.07 23.41 11.7  8.23 22.8 2.925E-07  39.63  33.7  24.58  11.3 5.882E-12  43.83  10.7  27.43  23.0
  30 185 -37.5 184.18 23.41 11.7  8.23 22.8 2.114E-07  39.63  33.7  24.58  11.3 4.051E-12  43.83  10.7  27.43  23.0
  30 190 -37.5 184.27 23.41 11.7  8.23 22.8 1.548E-07  39.63  33.7  24.58  11.3 2.832E-12  43.83  10.7  27.43  23.0
  30 195 -37.5 184.33 23.41 11.7  8.23 22.8 1.147E-07  39.63  33.7  24.58  11.3 2.009E-12  43.83  10.7  27.43  23.0
  30 200 -37.5 184.37 23.41 11.7  8.23 22.8 8.672E-08  39.63  33.7  24.58  11.3 1.456E-12  43.83  10.7  27.43  23.0
  30 205 -37.5 184.40 23.41 11.7  8.23 22.8 6.583E-08  39.63  33.7  24.58  11.3 1.061E-12  43.83  10.7  27.43  23.0
  30 210 -37.5 184.42 23.41 11.7  8.23 22.8 5.094E-08  39.63  33.7  24.58  11.3 7.904E-13  43.83  10.7  27.43  23.0
  30 215 -37.5 184.43 23.41 11.7  8.23 22.8 3.947E-08  39.63  33.7  24.58  11.3 5.901E-13  43.83  10.7  27.43  23.0
  30 220 -37.5 184.44 23.41 11.7  8.23 22.8 3.107E-08  39.63  33.7  24.58  11.3 4.507E-13  43.83  10.7  27.43  23.0
  30 225 -37.5 184.45 23.41 11.7  8.23 22.8 2.446E-08  39.63  33.7  24.58  11.3 3.443E-13  43.83  10.7  27.43  23.0
  30 230 -37.5 184.45 23.41 11.7  8.23 22.8 1.954E-08  39.63  33.7  24.58  11.3 2.674E-13  43.83  10.7  27.43  23.0
  30 235 -37.5 184.45 23.41 11.7  8.23 22.8 1.561E-08  39.63  33.7  24.58  11.3 2.076E-13  43.83  10.7  27.43  23.0
  30 240 -37.5 184.45 23.41 11.7  8.23 22.8 1.256E-08  39.63  33.7  24.58  11.3 1.624E-13  43.83  10.7  27.43  23.0
  30  80 -32.5 139.91  3.71 18.2  7.40 11.9 2.372E-02   3.63  15.9  12.81  13.6 8.884E-07   3.46  17.5   9.06  13.9
